source_path,output_path,status,confidence,det_left,det_top,det_right,det_bottom,crop_left,crop_top,crop_right,crop_bottom
penguins_data\Cooper\IMG_0407_box1.jpg,belly\Cooper\IMG_0407_box1.jpg,yolo(conf=0.67),0.669,71,192,323,603,58,171,336,624
penguins_data\Cooper\IMG_0408_box1.jpg,belly\Cooper\IMG_0408_box1.jpg,yolo(conf=0.38),0.379,110,391,737,1084,79,356,768,1084
penguins_data\Cooper\IMG_0409_box1.jpg,belly\Cooper\IMG_0409_box1.jpg,yolo(conf=0.42),0.418,166,487,807,1022,134,460,839,1022
penguins_data\Cooper\IMG_0446_box1.jpg,belly\Cooper\IMG_0446_box1.jpg,yolo(conf=0.58),0.576,150,311,524,896,131,282,543,909
penguins_data\Cooper\IMG_0525_box1.jpg,belly\Cooper\IMG_0525_box1.jpg,no_detection_fallback,0.000,,,,,73,229,659,733
penguins_data\Cooper\IMG_0799_box5.jpg,belly\Cooper\IMG_0799_box5.jpg,no_detection_fallback,0.000,,,,,38,175,344,561
penguins_data\Cooper\IMG_1047_box1.jpg,belly\Cooper\IMG_1047_box1.jpg,yolo(conf=0.45),0.450,107,259,467,948,89,225,485,982
penguins_data\Cooper\IMG_1048_box1.jpg,belly\Cooper\IMG_1048_box1.jpg,yolo(conf=0.37),0.366,227,291,519,905,212,260,534,936
penguins_data\Cooper\IMG_1093_box2.jpg,belly\Cooper\IMG_1093_box2.jpg,yolo(conf=0.42),0.422,251,239,620,786,233,212,638,813
penguins_data\Cooper\IMG_1172_box3.jpg,belly\Cooper\IMG_1172_box3.jpg,yolo(conf=0.59),0.592,241,246,552,597,225,228,568,614
penguins_data\Cooper\IMG_1386_box5.jpg,belly\Cooper\IMG_1386_box5.jpg,yolo(conf=0.63),0.632,59,232,386,622,43,212,402,642
penguins_data\Cooper\IMG_1387_box1.jpg,belly\Cooper\IMG_1387_box1.jpg,yolo(conf=0.48),0.482,141,151,388,500,129,134,400,517
penguins_data\Cooper\IMG_1430_box3.jpg,belly\Cooper\IMG_1430_box3.jpg,yolo(conf=0.68),0.681,46,160,270,464,35,145,281,479
penguins_data\Cooper\IMG_1431_box3.jpg,belly\Cooper\IMG_1431_box3.jpg,yolo(conf=0.75),0.751,50,169,316,501,37,152,329,518
penguins_data\Cooper\IMG_1433_box3.jpg,belly\Cooper\IMG_1433_box3.jpg,yolo(conf=0.69),0.693,89,277,410,848,73,248,426,877
penguins_data\Cooper\IMG_1435_box3.jpg,belly\Cooper\IMG_1435_box3.jpg,yolo(conf=0.74),0.737,146,315,543,883,126,287,563,911
penguins_data\Cooper\IMG_1463_box4.jpg,belly\Cooper\IMG_1463_box4.jpg,yolo(conf=0.36),0.360,33,173,166,446,26,159,173,460
penguins_data\Cooper\IMG_1464_box2.jpg,belly\Cooper\IMG_1464_box2.jpg,yolo(conf=0.40),0.400,101,158,246,430,94,144,253,444
penguins_data\Cooper\IMG_1469_box4.jpg,belly\Cooper\IMG_1469_box4.jpg,yolo(conf=0.62),0.618,8,134,216,407,0,120,226,421
penguins_data\Cooper\IMG_1598_box3.jpg,belly\Cooper\IMG_1598_box3.jpg,yolo(conf=0.54),0.540,199,468,473,1094,185,437,487,1125
penguins_data\Cooper\IMG_1714_box4.jpg,belly\Cooper\IMG_1714_box4.jpg,yolo(conf=0.39),0.394,15,121,174,379,7,108,182,392
penguins_data\Cooper\IMG_1715_box2.jpg,belly\Cooper\IMG_1715_box2.jpg,no_detection_fallback,0.000,,,,,21,121,197,389
penguins_data\Cooper\IMG_1716_box3.jpg,belly\Cooper\IMG_1716_box3.jpg,no_detection_fallback,0.000,,,,,26,121,239,389
penguins_data\Cooper\IMG_1717_box2.jpg,belly\Cooper\IMG_1717_box2.jpg,no_detection_fallback,0.000,,,,,30,126,272,404
penguins_data\Cooper\IMG_1718_box4.jpg,belly\Cooper\IMG_1718_box4.jpg,no_detection_fallback,0.000,,,,,29,126,261,405
penguins_data\Cooper\IMG_1789_box1.jpg,belly\Cooper\IMG_1789_box1.jpg,yolo(conf=0.68),0.685,150,282,491,894,133,251,508,925
penguins_data\Cooper\IMG_1790_box1.jpg,belly\Cooper\IMG_1790_box1.jpg,yolo(conf=0.72),0.719,150,276,581,895,128,245,603,926
penguins_data\Cooper\IMG_1791_box1.jpg,belly\Cooper\IMG_1791_box1.jpg,yolo(conf=0.68),0.683,222,345,676,1061,199,309,699,1097
penguins_data\Cooper\IMG_1848_box1.jpg,belly\Cooper\IMG_1848_box1.jpg,no_detection_fallback,0.000,,,,,29,126,266,404
penguins_data\Cooper\IMG_1870_box4.jpg,belly\Cooper\IMG_1870_box4.jpg,yolo(conf=0.31),0.313,154,94,517,512,136,73,517,533
penguins_data\Cooper\IMG_2106_box1.jpg,belly\Cooper\IMG_2106_box1.jpg,no_detection_fallback,0.000,,,,,49,202,448,646
penguins_data\Cooper\IMG_2107_box2.jpg,belly\Cooper\IMG_2107_box2.jpg,yolo(conf=0.72),0.716,117,250,464,785,100,223,481,812
penguins_data\Cooper\IMG_2108_box1.jpg,belly\Cooper\IMG_2108_box1.jpg,yolo(conf=0.68),0.680,66,276,455,852,47,247,474,881
penguins_data\Cooper\IMG_2109_box1.jpg,belly\Cooper\IMG_2109_box1.jpg,yolo(conf=0.71),0.708,99,268,475,829,80,240,494,857
penguins_data\Cooper\IMG_2110_box1.jpg,belly\Cooper\IMG_2110_box1.jpg,yolo(conf=0.76),0.763,86,153,441,740,68,124,441,769
penguins_data\Cooper\IMG_2111_box1.jpg,belly\Cooper\IMG_2111_box1.jpg,yolo(conf=0.70),0.696,69,79,451,644,50,51,451,672
penguins_data\Cooper\IMG_2112_box1.jpg,belly\Cooper\IMG_2112_box1.jpg,yolo(conf=0.67),0.672,115,155,469,708,97,127,487,736
penguins_data\Cooper\IMG_2154_box1.jpg,belly\Cooper\IMG_2154_box1.jpg,yolo(conf=0.48),0.482,109,186,351,460,97,172,363,474
penguins_data\Cooper\IMG_2206_box2.jpg,belly\Cooper\IMG_2206_box2.jpg,no_detection_fallback,0.000,,,,,81,270,735,865
penguins_data\Cooper\IMG_2225_box4.jpg,belly\Cooper\IMG_2225_box4.jpg,yolo(conf=0.58),0.582,81,159,401,675,65,133,417,701
penguins_data\Cooper\IMG_2281_box1.jpg,belly\Cooper\IMG_2281_box1.jpg,yolo(conf=0.73),0.730,96,548,769,1625,62,494,803,1679
penguins_data\Cooper\IMG_2283_box2.jpg,belly\Cooper\IMG_2283_box2.jpg,yolo(conf=0.68),0.683,59,330,616,1390,31,277,644,1443
penguins_data\Cooper\IMG_2284_box1.jpg,belly\Cooper\IMG_2284_box1.jpg,yolo(conf=0.59),0.586,149,180,739,1101,119,134,769,1147
penguins_data\Cooper\IMG_2285_box1.jpg,belly\Cooper\IMG_2285_box1.jpg,yolo(conf=0.75),0.752,130,702,739,1894,100,642,769,1953
penguins_data\Cooper\IMG_2715.jpeg,belly\Cooper\IMG_2715.jpeg,yolo(conf=0.34),0.343,124,328,421,871,109,301,436,898
penguins_data\Cooper\IMG_2716.jpeg,belly\Cooper\IMG_2716.jpeg,yolo(conf=0.72),0.724,118,330,528,909,98,301,548,938
penguins_data\Cooper\IMG_2717.jpeg,belly\Cooper\IMG_2717.jpeg,yolo(conf=0.79),0.794,151,344,624,857,127,318,648,883
penguins_data\Cooper\IMG_2718.jpeg,belly\Cooper\IMG_2718.jpeg,yolo(conf=0.72),0.718,158,480,708,1220,130,443,736,1257
penguins_data\Cooper\IMG_2719.jpeg,belly\Cooper\IMG_2719.jpeg,yolo(conf=0.74),0.737,295,562,911,1416,264,519,942,1459
penguins_data\Cooper\IMG_2720.jpeg,belly\Cooper\IMG_2720.jpeg,yolo(conf=0.59),0.593,230,567,974,1676,193,512,1011,1731
penguins_data\Cooper\IMG_2721.jpeg,belly\Cooper\IMG_2721.jpeg,no_detection_fallback,0.000,,,,,142,485,1279,1552
penguins_data\Cooper\IMG_2722.jpeg,belly\Cooper\IMG_2722.jpeg,yolo(conf=0.44),0.439,327,687,932,1533,297,645,962,1575
penguins_data\Cooper\IMG_2723.jpeg,belly\Cooper\IMG_2723.jpeg,yolo(conf=0.58),0.580,477,634,1238,1382,439,597,1276,1419
penguins_data\Cooper\IMG_2724.jpeg,belly\Cooper\IMG_2724.jpeg,no_detection_fallback,0.000,,,,,207,345,1867,1105
penguins_data\Cooper\IMG_2858.jpeg,belly\Cooper\IMG_2858.jpeg,yolo(conf=0.56),0.565,234,869,2370,3516,127,737,2477,3648
penguins_data\Cooper\IMG_2859.jpeg,belly\Cooper\IMG_2859.jpeg,yolo(conf=0.54),0.536,365,469,2061,2377,280,374,2146,2472
penguins_data\Cooper\IMG_2860.jpeg,belly\Cooper\IMG_2860.jpeg,yolo(conf=0.69),0.690,456,492,2142,1975,372,418,2226,2049
penguins_data\Cooper\IMG_2861.jpeg,belly\Cooper\IMG_2861.jpeg,yolo(conf=0.55),0.549,373,548,1992,1988,292,476,2073,2060
penguins_data\Cooper\IMG_2862.jpeg,belly\Cooper\IMG_2862.jpeg,yolo(conf=0.73),0.731,680,1475,2390,3281,594,1385,2476,3371
penguins_data\Cooper\IMG_2863.jpeg,belly\Cooper\IMG_2863.jpeg,yolo(conf=0.41),0.406,181,235,2430,2857,69,104,2542,2988
penguins_data\Cooper\IMG_2864.jpeg,belly\Cooper\IMG_2864.jpeg,yolo(conf=0.45),0.445,232,279,2448,2870,121,149,2448,2936
penguins_data\Cooper\IMG_2865.jpeg,belly\Cooper\IMG_2865.jpeg,yolo(conf=0.59),0.585,184,895,1136,2312,136,824,1184,2383
penguins_data\Cooper\IMG_2866.jpeg,belly\Cooper\IMG_2866.jpeg,yolo(conf=0.68),0.683,302,1285,1426,2984,246,1200,1482,3069
penguins_data\Cooper\IMG_2867.jpeg,belly\Cooper\IMG_2867.jpeg,yolo(conf=0.68),0.680,213,1120,1307,2686,158,1042,1362,2764
penguins_data\Cooper\IMG_2868.jpeg,belly\Cooper\IMG_2868.jpeg,yolo(conf=0.75),0.748,728,830,1687,2460,680,748,1735,2542
penguins_data\Cooper\IMG_2902.jpeg,belly\Cooper\IMG_2902.jpeg,yolo(conf=0.66),0.662,161,791,1712,2682,83,696,1790,2777
penguins_data\Cooper\IMG_2903.jpeg,belly\Cooper\IMG_2903.jpeg,yolo(conf=0.83),0.831,295,1129,1528,2804,233,1045,1590,2888
penguins_data\Cooper\IMG_2904.jpeg,belly\Cooper\IMG_2904.jpeg,yolo(conf=0.81),0.810,372,1117,1572,2758,312,1035,1632,2840
penguins_data\Cooper\IMG_2905.jpeg,belly\Cooper\IMG_2905.jpeg,yolo(conf=0.73),0.726,412,1128,1663,2804,349,1044,1726,2888
penguins_data\Cooper\IMG_2906.jpeg,belly\Cooper\IMG_2906.jpeg,yolo(conf=0.58),0.580,411,1197,1698,3196,347,1097,1698,3296
penguins_data\Cooper\IMG_2907.jpeg,belly\Cooper\IMG_2907.jpeg,yolo(conf=0.68),0.682,240,977,1449,3056,180,873,1509,3160
penguins_data\Cooper\IMG_2908.jpeg,belly\Cooper\IMG_2908.jpeg,yolo(conf=0.79),0.794,427,1328,1706,2866,363,1251,1770,2943
penguins_data\Cooper\IMG_2909.jpeg,belly\Cooper\IMG_2909.jpeg,yolo(conf=0.78),0.778,335,1440,1728,3023,265,1361,1798,3102
penguins_data\Cooper\IMG_2964.jpeg,belly\Cooper\IMG_2964.jpeg,yolo(conf=0.42),0.417,122,374,485,865,104,349,503,890
penguins_data\Cooper\IMG_2965.jpeg,belly\Cooper\IMG_2965.jpeg,yolo(conf=0.34),0.344,567,1360,1779,3284,506,1264,1840,3380
penguins_data\Cooper\IMG_2966.jpeg,belly\Cooper\IMG_2966.jpeg,no_detection_fallback,0.000,,,,,253,733,2281,2346
penguins_data\Cooper\IMG_3243.jpeg,belly\Cooper\IMG_3243.jpeg,yolo(conf=0.72),0.725,342,1020,1687,3263,275,908,1754,3375
penguins_data\Cooper\IMG_3244.jpeg,belly\Cooper\IMG_3244.jpeg,yolo(conf=0.69),0.686,325,892,1832,3393,250,767,1907,3518
penguins_data\Cooper\IMG_3245.jpeg,belly\Cooper\IMG_3245.jpeg,yolo(conf=0.57),0.569,418,492,985,1465,390,443,1013,1514
penguins_data\Cooper\IMG_3250.jpeg,belly\Cooper\IMG_3250.jpeg,yolo(conf=0.73),0.729,337,604,1044,1597,302,554,1079,1647
penguins_data\Cooper\IMG_3251.jpeg,belly\Cooper\IMG_3251.jpeg,yolo(conf=0.61),0.609,543,996,1494,2297,495,931,1542,2362
penguins_data\Cooper\IMG_3252.jpeg,belly\Cooper\IMG_3252.jpeg,no_detection_fallback,0.000,,,,,213,724,1919,2319
penguins_data\Cooper\IMG_3254.jpeg,belly\Cooper\IMG_3254.jpeg,no_detection_fallback,0.000,,,,,120,437,1085,1399
penguins_data\Cooper\IMG_3255.jpeg,belly\Cooper\IMG_3255.jpeg,yolo(conf=0.72),0.723,177,664,1014,1852,135,605,1056,1911
penguins_data\Cooper\IMG_3256.jpeg,belly\Cooper\IMG_3256.jpeg,yolo(conf=0.84),0.839,120,715,1053,1924,73,655,1100,1984
penguins_data\Cooper\IMG_3257.jpeg,belly\Cooper\IMG_3257.jpeg,yolo(conf=0.80),0.800,250,692,1164,2013,204,626,1210,2079
penguins_data\Cooper\IMG_3258.jpeg,belly\Cooper\IMG_3258.jpeg,yolo(conf=0.75),0.755,325,806,1300,2248,276,734,1349,2320
penguins_data\Cooper\IMG_3259.jpeg,belly\Cooper\IMG_3259.jpeg,yolo(conf=0.25),0.253,689,862,1608,2628,643,774,1654,2716
penguins_data\Cooper\IMG_3260.jpeg,belly\Cooper\IMG_3260.jpeg,yolo(conf=0.43),0.427,630,871,1674,2528,578,788,1726,2611
penguins_data\Cooper\IMG_3261.jpeg,belly\Cooper\IMG_3261.jpeg,yolo(conf=0.26),0.264,1306,947,2041,2396,1269,875,2078,2468
penguins_data\Cooper\IMGP0072.JPG,belly\Cooper\IMGP0072.JPG,yolo(conf=0.38),0.385,137,766,926,1587,98,725,965,1628
penguins_data\Cooper\IMGP0073.JPG,belly\Cooper\IMGP0073.JPG,yolo(conf=0.55),0.548,134,742,866,1622,97,698,903,1666
penguins_data\Cooper\IMGP0074.JPG,belly\Cooper\IMGP0074.JPG,yolo(conf=0.43),0.431,87,836,1004,1875,41,784,1050,1927
penguins_data\Cooper\IMGP0075.JPG,belly\Cooper\IMGP0075.JPG,no_detection_fallback,0.000,,,,,204,681,1843,2180
penguins_data\Cooper\IMGP0077.JPG,belly\Cooper\IMGP0077.JPG,no_detection_fallback,0.000,,,,,52,349,468,1119
penguins_data\Cooper\IMGP0078.JPG,belly\Cooper\IMGP0078.JPG,yolo(conf=0.27),0.272,398,368,679,965,384,338,693,995
penguins_data\Cooper\IMGP0388.JPG,belly\Cooper\IMGP0388.JPG,yolo(conf=0.70),0.704,319,973,1513,2597,259,892,1573,2678
penguins_data\Cooper\IMGP0389.JPG,belly\Cooper\IMGP0389.JPG,yolo(conf=0.58),0.578,152,941,1247,2501,97,863,1302,2579
penguins_data\Cooper\IMGP0390.JPG,belly\Cooper\IMGP0390.JPG,yolo(conf=0.62),0.623,649,786,1676,1987,598,726,1727,2047
penguins_data\Courtney\Courtney1.jpg,belly\Courtney\Courtney1.jpg,yolo(conf=0.82),0.825,100,386,508,904,80,360,528,930
penguins_data\Courtney\Courtney2.jpg,belly\Courtney\Courtney2.jpg,no_detection_fallback,0.000,,,,,131,432,1186,1382
penguins_data\Courtney\Courtney3.jpg,belly\Courtney\Courtney3.jpg,no_detection_fallback,0.000,,,,,78,291,707,932
penguins_data\Courtney\Courtney4.jpg,belly\Courtney\Courtney4.jpg,no_detection_fallback,0.000,,,,,31,143,284,459
penguins_data\Courtney\Courtney5.jpg,belly\Courtney\Courtney5.jpg,yolo(conf=0.60),0.602,55,277,460,998,35,241,480,1034
penguins_data\Courtney\DSC_2726.jpeg,belly\Courtney\DSC_2726.jpeg,yolo(conf=0.59),0.589,201,417,862,1471,168,364,895,1524
penguins_data\Courtney\DSC_2727.jpeg,belly\Courtney\DSC_2727.jpeg,yolo(conf=0.53),0.529,232,322,885,1349,199,271,918,1400
penguins_data\Courtney\DSC_2728.jpeg,belly\Courtney\DSC_2728.jpeg,yolo(conf=0.74),0.744,179,471,758,1444,150,422,787,1493
penguins_data\Courtney\DSC_2729.jpeg,belly\Courtney\DSC_2729.jpeg,yolo(conf=0.61),0.607,422,1013,1638,2748,361,926,1699,2770
penguins_data\Courtney\DSC_2730.jpeg,belly\Courtney\DSC_2730.jpeg,yolo(conf=0.61),0.611,905,1004,1786,2761,861,916,1830,2799
penguins_data\Courtney\IMG_0390_box1.jpg,belly\Courtney\IMG_0390_box1.jpg,yolo(conf=0.60),0.599,194,177,634,1020,172,135,656,1062
penguins_data\Courtney\IMG_0782_box4.jpg,belly\Courtney\IMG_0782_box4.jpg,yolo(conf=0.55),0.549,6,165,268,625,0,142,270,648
penguins_data\Courtney\IMG_0783_box3.jpg,belly\Courtney\IMG_0783_box3.jpg,yolo(conf=0.54),0.539,50,195,298,667,38,171,310,691
penguins_data\Courtney\IMG_0784_box1.jpg,belly\Courtney\IMG_0784_box1.jpg,yolo(conf=0.43),0.430,52,240,348,806,37,212,363,834
penguins_data\Courtney\IMG_0785_box2.jpg,belly\Courtney\IMG_0785_box2.jpg,yolo(conf=0.61),0.607,172,261,550,938,153,227,569,972
penguins_data\Courtney\IMG_0786_box1.jpg,belly\Courtney\IMG_0786_box1.jpg,yolo(conf=0.65),0.646,108,265,557,986,86,229,579,1022
penguins_data\Courtney\IMG_0787_box1.jpg,belly\Courtney\IMG_0787_box1.jpg,yolo(conf=0.68),0.681,157,303,527,1013,139,267,545,1049
penguins_data\Courtney\IMG_0788_box3.jpg,belly\Courtney\IMG_0788_box3.jpg,no_detection_fallback,0.000,,,,,43,291,390,932
penguins_data\Courtney\IMG_0821_box2.jpg,belly\Courtney\IMG_0821_box2.jpg,yolo(conf=0.57),0.566,100,176,334,556,88,157,334,575
penguins_data\Courtney\IMG_0822_box2.jpg,belly\Courtney\IMG_0822_box2.jpg,yolo(conf=0.47),0.473,17,213,296,788,3,184,310,817
penguins_data\Courtney\IMG_2910_box6.jpg,belly\Courtney\IMG_2910_box6.jpg,yolo(conf=0.49),0.490,0,229,264,912,0,195,277,932
penguins_data\Courtney\IMG_2915_box3.jpg,belly\Courtney\IMG_2915_box3.jpg,yolo(conf=0.34),0.337,124,214,439,842,108,183,439,873
penguins_data\Courtney\IMG_2940_box6.jpg,belly\Courtney\IMG_2940_box6.jpg,yolo(conf=0.55),0.550,133,69,456,655,117,40,472,684
penguins_data\Courtney\IMG_2942_box4.jpg,belly\Courtney\IMG_2942_box4.jpg,yolo(conf=0.68),0.676,59,229,423,855,41,198,423,886
penguins_data\Courtney\IMG_2945_box6.jpg,belly\Courtney\IMG_2945_box6.jpg,yolo(conf=0.55),0.550,177,169,613,722,155,141,635,750
penguins_data\Courtney\IMGP0405.JPG,belly\Courtney\IMGP0405.JPG,yolo(conf=0.76),0.759,125,463,716,1459,95,413,746,1509
penguins_data\Courtney\IMGP0406.JPG,belly\Courtney\IMGP0406.JPG,yolo(conf=0.76),0.759,148,556,794,1633,116,502,826,1687
penguins_data\Courtney\IMGP0407.JPG,belly\Courtney\IMGP0407.JPG,yolo(conf=0.76),0.762,94,652,753,1603,61,604,786,1651
penguins_data\Courtney\IMGP0408.JPG,belly\Courtney\IMGP0408.JPG,yolo(conf=0.83),0.826,99,539,718,1621,68,485,749,1675
penguins_data\Courtney\IMGP0409.JPG,belly\Courtney\IMGP0409.JPG,yolo(conf=0.71),0.714,102,553,691,1735,73,494,720,1794
penguins_data\Courtney\IMGP0411.JPG,belly\Courtney\IMGP0411.JPG,yolo(conf=0.71),0.712,351,411,849,1144,326,374,874,1181
penguins_data\Courtney\IMGP0412.JPG,belly\Courtney\IMGP0412.JPG,yolo(conf=0.62),0.620,187,455,563,1110,168,422,582,1143
penguins_data\Courtney\IMGP0413.JPG,belly\Courtney\IMGP0413.JPG,yolo(conf=0.62),0.624,154,469,713,1518,126,417,713,1570
penguins_data\Courtney\IMGP0414.JPG,belly\Courtney\IMGP0414.JPG,yolo(conf=0.75),0.751,203,449,747,1539,176,395,747,1593
penguins_data\Courtney\IMGP0415.JPG,belly\Courtney\IMGP0415.JPG,yolo(conf=0.36),0.363,538,507,929,1513,518,457,929,1563
penguins_data\Courtney\IMGP0416.JPG,belly\Courtney\IMGP0416.JPG,no_detection_fallback,0.000,,,,,90,510,818,1632
penguins_data\Courtney\IMGP0417.JPG,belly\Courtney\IMGP0417.JPG,yolo(conf=0.54),0.535,504,134,928,1184,483,82,928,1236
penguins_data\Courtney\IMGP0418.JPG,belly\Courtney\IMGP0418.JPG,yolo(conf=0.65),0.651,188,433,596,1181,168,396,616,1200
penguins_data\Cricket\Cricket chick.jpg,belly\Cricket\Cricket chick.jpg,yolo(conf=0.82),0.816,110,385,605,1085,85,350,623,1120
penguins_data\Cricket\Cricket1.jpg,belly\Cricket\Cricket1.jpg,yolo(conf=0.80),0.802,87,361,384,839,72,337,399,863
penguins_data\Cricket\Cricket2.jpg,belly\Cricket\Cricket2.jpg,yolo(conf=0.82),0.822,74,372,394,899,58,346,410,925
penguins_data\Cricket\Cricket3.jpg,belly\Cricket\Cricket3.jpg,yolo(conf=0.83),0.825,90,394,448,907,72,368,466,933
penguins_data\Cricket\Cricket4.jpg,belly\Cricket\Cricket4.jpg,yolo(conf=0.84),0.840,107,388,467,956,89,360,485,984
penguins_data\Cricket\Cricket5.jpg,belly\Cricket\Cricket5.jpg,yolo(conf=0.86),0.859,38,293,323,766,24,269,337,790
penguins_data\Cricket\Cricket6.jpg,belly\Cricket\Cricket6.jpg,yolo(conf=0.81),0.809,94,383,374,924,80,356,388,951
penguins_data\Cricket\Cricket7.jpg,belly\Cricket\Cricket7.jpg,yolo(conf=0.80),0.804,66,275,392,784,50,250,408,809
penguins_data\Cricket\Cricket8.jpg,belly\Cricket\Cricket8.jpg,yolo(conf=0.84),0.842,64,306,408,833,47,280,425,859
penguins_data\Danny\Danny 1.jpg,belly\Danny\Danny 1.jpg,yolo(conf=0.81),0.814,137,570,602,1302,114,533,625,1339
penguins_data\Danny\Danny 2.jpg,belly\Danny\Danny 2.jpg,yolo(conf=0.76),0.758,91,461,462,1094,72,429,481,1126
penguins_data\Danny\Danny 3.jpg,belly\Danny\Danny 3.jpg,yolo(conf=0.62),0.620,271,437,688,1325,250,393,688,1369
penguins_data\Danny\Danny 4.jpg,belly\Danny\Danny 4.jpg,no_detection_fallback,0.000,,,,,44,217,404,695
penguins_data\Danny\DSC_2732.jpeg,belly\Danny\DSC_2732.jpeg,yolo(conf=0.48),0.483,0,7,925,1186,0,0,971,1245
penguins_data\Danny\DSC_2734.jpeg,belly\Danny\DSC_2734.jpeg,yolo(conf=0.64),0.638,760,595,2157,2654,690,492,2227,2757
penguins_data\Danny\DSC_2735.jpeg,belly\Danny\DSC_2735.jpeg,yolo(conf=0.48),0.480,410,880,1418,1790,360,834,1468,1836
penguins_data\Danny\IMG_0789_box1.jpg,belly\Danny\IMG_0789_box1.jpg,yolo(conf=0.62),0.624,75,183,287,560,64,164,298,579
penguins_data\Danny\IMG_0792_box6.jpg,belly\Danny\IMG_0792_box6.jpg,yolo(conf=0.61),0.611,33,209,251,631,22,188,262,652
penguins_data\Danny\IMG_0794_box6.jpg,belly\Danny\IMG_0794_box6.jpg,yolo(conf=0.64),0.641,69,171,264,556,59,152,274,575
penguins_data\Danny\IMG_0796_box6.jpg,belly\Danny\IMG_0796_box6.jpg,yolo(conf=0.63),0.630,16,171,200,559,7,152,209,578
penguins_data\Danny\IMG_0797_box2.jpg,belly\Danny\IMG_0797_box2.jpg,yolo(conf=0.51),0.512,18,166,212,562,8,146,222,582
penguins_data\Danny\IMG_0799_box8.jpg,belly\Danny\IMG_0799_box8.jpg,yolo(conf=0.61),0.614,149,101,368,407,138,86,379,422
penguins_data\Danny\IMG_0800_box5.jpg,belly\Danny\IMG_0800_box5.jpg,yolo(conf=0.66),0.663,72,171,280,547,62,152,290,566
penguins_data\Danny\IMG_0822_box4.jpg,belly\Danny\IMG_0822_box4.jpg,yolo(conf=0.70),0.695,169,292,500,897,152,262,517,927
penguins_data\Danny\IMG_0823_box2.jpg,belly\Danny\IMG_0823_box2.jpg,yolo(conf=0.72),0.718,113,381,552,1196,91,340,574,1216
penguins_data\Danny\IMG_0824_box5.jpg,belly\Danny\IMG_0824_box5.jpg,yolo(conf=0.62),0.616,284,395,806,1185,258,355,832,1197
penguins_data\Danny\IMG_0825_box1.jpg,belly\Danny\IMG_0825_box1.jpg,yolo(conf=0.57),0.568,27,377,471,1180,5,337,493,1209
penguins_data\Danny\IMG_0826_box1.jpg,belly\Danny\IMG_0826_box1.jpg,yolo(conf=0.56),0.563,203,417,780,1268,174,374,809,1279
penguins_data\Danny\IMG_0827_box4.jpg,belly\Danny\IMG_0827_box4.jpg,yolo(conf=0.63),0.633,80,484,547,1257,57,445,570,1266
penguins_data\Danny\IMG_0828_box5.jpg,belly\Danny\IMG_0828_box5.jpg,yolo(conf=0.68),0.678,90,501,582,1287,65,462,607,1295
penguins_data\Danny\IMG_0829_box1.jpg,belly\Danny\IMG_0829_box1.jpg,yolo(conf=0.65),0.645,285,481,835,1279,257,441,863,1286
penguins_data\Danny\IMG_0830_box2.jpg,belly\Danny\IMG_0830_box2.jpg,yolo(conf=0.66),0.662,275,480,839,1302,247,439,867,1308
penguins_data\Danny\IMG_0831_box4.jpg,belly\Danny\IMG_0831_box4.jpg,yolo(conf=0.68),0.675,81,497,645,1342,53,455,673,1348
penguins_data\Danny\IMG_0832_box3.jpg,belly\Danny\IMG_0832_box3.jpg,yolo(conf=0.72),0.715,148,511,685,1375,121,468,712,1380
penguins_data\Danny\IMG_0833_box1.jpg,belly\Danny\IMG_0833_box1.jpg,yolo(conf=0.69),0.694,211,497,744,1390,184,452,771,1405
penguins_data\Danny\IMG_0988_box2.jpg,belly\Danny\IMG_0988_box2.jpg,yolo(conf=0.51),0.515,68,222,245,682,59,199,254,705
penguins_data\Danny\IMG_1038_box4.jpg,belly\Danny\IMG_1038_box4.jpg,yolo(conf=0.65),0.647,176,296,529,934,158,264,544,966
penguins_data\Danny\IMG_1039_box1.jpg,belly\Danny\IMG_1039_box1.jpg,yolo(conf=0.71),0.712,161,321,486,992,145,287,502,1026
penguins_data\Danny\IMG_1040_box1.jpg,belly\Danny\IMG_1040_box1.jpg,yolo(conf=0.72),0.719,123,403,522,1179,103,364,542,1188
penguins_data\Danny\IMG_2403_box2.jpg,belly\Danny\IMG_2403_box2.jpg,yolo(conf=0.66),0.658,124,306,463,960,107,273,480,993
penguins_data\Dragon\Dragon1.jpg,belly\Dragon\Dragon1.jpg,yolo(conf=0.70),0.698,121,364,605,1214,97,322,629,1256
penguins_data\Dragon\Dragon2.jpg,belly\Dragon\Dragon2.jpg,yolo(conf=0.77),0.773,166,476,592,1226,145,438,613,1264
penguins_data\Dragon\Dragon3.jpg,belly\Dragon\Dragon3.jpg,yolo(conf=0.67),0.667,104,285,521,955,83,251,542,989
penguins_data\Dragon\IMG_4314 copy.jpeg,belly\Dragon\IMG_4314 copy.jpeg,yolo(conf=0.46),0.456,73,223,354,684,59,200,368,707
penguins_data\Dragon\IMG_4315 copy.jpeg,belly\Dragon\IMG_4315 copy.jpeg,yolo(conf=0.40),0.404,60,197,304,651,48,174,316,674
penguins_data\Dragon\IMG_4316 copy.jpeg,belly\Dragon\IMG_4316 copy.jpeg,yolo(conf=0.61),0.612,48,192,346,669,33,168,361,693
