source_path,output_path,status,confidence,det_left,det_top,det_right,det_bottom,crop_left,crop_top,crop_right,crop_bottom
penguins_dataset_split_body\test\Medici\IMG_1817_box1.jpg,penguins_dataset_split_belly\test\Medici\IMG_1817_box1.jpg,yolo(conf=0.43),0.433,20,91,353,672,3,62,370,701
penguins_dataset_split_body\test\Medici\IMG_1867_box1.jpg,penguins_dataset_split_belly\test\Medici\IMG_1867_box1.jpg,yolo(conf=0.69),0.690,153,189,444,727,138,162,459,754
penguins_dataset_split_body\test\Medici\IMG_2074_box1.jpg,penguins_dataset_split_belly\test\Medici\IMG_2074_box1.jpg,yolo(conf=0.65),0.646,238,523,1077,1815,196,458,1077,1835
penguins_dataset_split_body\test\Medici\IMG_2194_box1.jpg,penguins_dataset_split_belly\test\Medici\IMG_2194_box1.jpg,yolo(conf=0.69),0.685,155,430,671,1411,129,381,697,1460
penguins_dataset_split_body\test\Medici\IMG_2761_box1.jpg,penguins_dataset_split_belly\test\Medici\IMG_2761_box1.jpg,no_detection_fallback,0.000,,,,,24,114,216,365
penguins_dataset_split_body\test\Medici\IMG_2871.jpeg,penguins_dataset_split_belly\test\Medici\IMG_2871.jpeg,no_detection_fallback,0.000,,,,,60,210,548,672
penguins_dataset_split_body\test\Medici\IMG_2939.jpeg,penguins_dataset_split_belly\test\Medici\IMG_2939.jpeg,no_detection_fallback,0.000,,,,,103,494,929,1583
penguins_dataset_split_body\test\Medici\IMG_2942.jpeg,penguins_dataset_split_belly\test\Medici\IMG_2942.jpeg,yolo(conf=0.69),0.691,211,100,925,1360,175,37,961,1423
penguins_dataset_split_body\test\Medici\IMG_3069.jpeg,penguins_dataset_split_belly\test\Medici\IMG_3069.jpeg,yolo(conf=0.44),0.444,386,972,1686,2615,321,890,1751,2697
penguins_dataset_split_body\test\Medici\IMG_3079.jpeg,penguins_dataset_split_belly\test\Medici\IMG_3079.jpeg,no_detection_fallback,0.000,,,,,403,651,3628,2083
penguins_dataset_split_body\test\Medici\IMG_3091.jpeg,penguins_dataset_split_belly\test\Medici\IMG_3091.jpeg,yolo(conf=0.62),0.622,0,815,1997,3973,0,657,2097,4032
penguins_dataset_split_body\test\Medici\IMG_3093.jpeg,penguins_dataset_split_belly\test\Medici\IMG_3093.jpeg,yolo(conf=0.59),0.589,536,267,2337,3235,446,119,2427,3383
penguins_dataset_split_body\test\Medici\IMG_3106.jpeg,penguins_dataset_split_belly\test\Medici\IMG_3106.jpeg,yolo(conf=0.53),0.535,550,253,2314,3528,462,89,2402,3692
penguins_dataset_split_body\test\Medici\IMG_3108.jpeg,penguins_dataset_split_belly\test\Medici\IMG_3108.jpeg,yolo(conf=0.81),0.813,127,916,1100,2388,78,842,1149,2462
penguins_dataset_split_body\test\Medici\IMG_3111.jpeg,penguins_dataset_split_belly\test\Medici\IMG_3111.jpeg,yolo(conf=0.39),0.391,56,384,586,1451,30,331,612,1504
penguins_dataset_split_body\test\Medici\IMG_3344.jpeg,penguins_dataset_split_belly\test\Medici\IMG_3344.jpeg,yolo(conf=0.75),0.747,40,692,1004,2035,0,625,1052,2102
penguins_dataset_split_body\test\Medici\IMG_3346.jpeg,penguins_dataset_split_belly\test\Medici\IMG_3346.jpeg,yolo(conf=0.58),0.575,247,903,1197,2245,199,836,1245,2312
penguins_dataset_split_body\test\Medici\IMG_3347.jpeg,penguins_dataset_split_belly\test\Medici\IMG_3347.jpeg,yolo(conf=0.69),0.693,453,965,1748,2789,388,874,1813,2880
penguins_dataset_split_body\test\Medici\IMG_3351.jpeg,penguins_dataset_split_belly\test\Medici\IMG_3351.jpeg,yolo(conf=0.65),0.645,363,634,1382,2450,312,543,1433,2541
penguins_dataset_split_body\test\Medici\IMG_3352.jpeg,penguins_dataset_split_belly\test\Medici\IMG_3352.jpeg,yolo(conf=0.77),0.767,408,742,1481,2531,354,653,1535,2620
penguins_dataset_split_body\test\Medici\IMG_3355.jpeg,penguins_dataset_split_belly\test\Medici\IMG_3355.jpeg,yolo(conf=0.28),0.281,1532,0,3124,1477,1452,0,3124,1551
penguins_dataset_split_body\test\Medici\IMG_3373.jpeg,penguins_dataset_split_belly\test\Medici\IMG_3373.jpeg,yolo(conf=0.58),0.584,414,564,1177,1642,376,510,1215,1660
penguins_dataset_split_body\test\Medici\IMG_3385.jpeg,penguins_dataset_split_belly\test\Medici\IMG_3385.jpeg,yolo(conf=0.42),0.419,270,861,2337,2799,167,764,2440,2896
penguins_dataset_split_body\test\Medici\IMG_3434.jpeg,penguins_dataset_split_belly\test\Medici\IMG_3434.jpeg,yolo(conf=0.53),0.532,39,302,424,1082,20,263,443,1121
penguins_dataset_split_body\test\Medici\IMG_3441.jpeg,penguins_dataset_split_belly\test\Medici\IMG_3441.jpeg,no_detection_fallback,0.000,,,,,73,269,664,861
penguins_dataset_split_body\test\Medici\IMG_3444.jpeg,penguins_dataset_split_belly\test\Medici\IMG_3444.jpeg,yolo(conf=0.31),0.314,137,300,559,1041,116,263,580,1078
penguins_dataset_split_body\test\Medici\IMG_3464.jpeg,penguins_dataset_split_belly\test\Medici\IMG_3464.jpeg,yolo(conf=0.69),0.685,166,707,886,2279,130,628,922,2358
penguins_dataset_split_body\test\Medici\IMG_3479.jpeg,penguins_dataset_split_belly\test\Medici\IMG_3479.jpeg,yolo(conf=0.81),0.814,211,836,1152,2112,164,772,1199,2176
penguins_dataset_split_body\test\Medici\IMGP0865.JPG,penguins_dataset_split_belly\test\Medici\IMGP0865.JPG,yolo(conf=0.61),0.606,162,377,774,1467,131,323,805,1521
penguins_dataset_split_body\test\Medici\IMGP0866.JPG,penguins_dataset_split_belly\test\Medici\IMGP0866.JPG,yolo(conf=0.67),0.669,90,433,752,1677,57,371,785,1739
penguins_dataset_split_body\test\Medici\IMGP0872.JPG,penguins_dataset_split_belly\test\Medici\IMGP0872.JPG,yolo(conf=0.75),0.745,106,365,861,1588,68,304,899,1649
penguins_dataset_split_body\test\Medici\IMGP0878.JPG,penguins_dataset_split_belly\test\Medici\IMGP0878.JPG,yolo(conf=0.57),0.572,339,758,1007,2153,306,688,1040,2223
penguins_dataset_split_body\test\Medici\IMGP0894.JPG,penguins_dataset_split_belly\test\Medici\IMGP0894.JPG,yolo(conf=0.81),0.810,59,345,505,1153,37,305,527,1193
penguins_dataset_split_body\test\Medici\IMGP0898.JPG,penguins_dataset_split_belly\test\Medici\IMGP0898.JPG,yolo(conf=0.70),0.695,109,372,543,1248,87,328,565,1292
penguins_dataset_split_body\test\Medici\IMGP0901.JPG,penguins_dataset_split_belly\test\Medici\IMGP0901.JPG,yolo(conf=0.46),0.459,212,452,906,1381,177,406,941,1427
penguins_dataset_split_body\test\Medici\IMGP0904.JPG,penguins_dataset_split_belly\test\Medici\IMGP0904.JPG,yolo(conf=0.61),0.607,188,653,1182,2565,138,557,1232,2661
penguins_dataset_split_body\test\Nicki\IMG_3121.jpeg,penguins_dataset_split_belly\test\Nicki\IMG_3121.jpeg,no_detection_fallback,0.000,,,,,249,975,2241,3121
penguins_dataset_split_body\test\Nicki\IMG_3137.jpeg,penguins_dataset_split_belly\test\Nicki\IMG_3137.jpeg,yolo(conf=0.56),0.565,172,512,1499,2289,106,423,1565,2378
penguins_dataset_split_body\test\Nicki\IMGP0823.JPG,penguins_dataset_split_belly\test\Nicki\IMGP0823.JPG,yolo(conf=0.32),0.320,338,404,1270,1785,291,335,1317,1854
penguins_dataset_split_body\test\Nicki\IMGP0839.JPG,penguins_dataset_split_belly\test\Nicki\IMGP0839.JPG,yolo(conf=0.31),0.314,116,97,476,502,98,77,476,503
penguins_dataset_split_body\test\Nicki\Nicki1.jpg,penguins_dataset_split_belly\test\Nicki\Nicki1.jpg,yolo(conf=0.83),0.833,112,578,566,1181,89,548,589,1211
penguins_dataset_split_body\test\Nicki\Nicki11.jpg,penguins_dataset_split_belly\test\Nicki\Nicki11.jpg,yolo(conf=0.38),0.376,112,528,673,956,84,507,701,977
penguins_dataset_split_body\test\Nicki\Nicki12.jpg,penguins_dataset_split_belly\test\Nicki\Nicki12.jpg,yolo(conf=0.82),0.823,123,340,439,649,107,325,455,664
penguins_dataset_split_body\test\Nicki\Nicki9.jpg,penguins_dataset_split_belly\test\Nicki\Nicki9.jpg,yolo(conf=0.28),0.275,3,279,351,448,0,271,368,449
penguins_dataset_split_body\test\Nik_nak\DSC_2785.jpeg,penguins_dataset_split_belly\test\Nik_nak\DSC_2785.jpeg,yolo(conf=0.47),0.468,139,383,709,1245,111,340,737,1288
penguins_dataset_split_body\test\Nik_nak\DSC_2788.jpeg,penguins_dataset_split_belly\test\Nik_nak\DSC_2788.jpeg,yolo(conf=0.71),0.713,106,351,597,1069,81,315,622,1105
penguins_dataset_split_body\test\Nik_nak\IMG_2981.jpeg,penguins_dataset_split_belly\test\Nik_nak\IMG_2981.jpeg,yolo(conf=0.76),0.759,157,373,659,1069,132,338,684,1104
penguins_dataset_split_body\test\Nik_nak\IMG_2982.jpeg,penguins_dataset_split_belly\test\Nik_nak\IMG_2982.jpeg,yolo(conf=0.57),0.566,185,378,738,1200,157,337,766,1241
penguins_dataset_split_body\test\Nik_nak\IMG_2991.jpeg,penguins_dataset_split_belly\test\Nik_nak\IMG_2991.jpeg,yolo(conf=0.62),0.624,115,529,728,1271,84,492,759,1308
penguins_dataset_split_body\test\Not Tiki\IMGP0104.JPG,penguins_dataset_split_belly\test\Not Tiki\IMGP0104.JPG,yolo(conf=0.82),0.825,231,415,796,990,203,386,824,1019
penguins_dataset_split_body\test\Not Tiki\IMGP0112.JPG,penguins_dataset_split_belly\test\Not Tiki\IMGP0112.JPG,yolo(conf=0.44),0.440,251,425,779,1128,225,390,805,1163
penguins_dataset_split_body\test\Not Tiki\IMGP0113.JPG,penguins_dataset_split_belly\test\Not Tiki\IMGP0113.JPG,yolo(conf=0.41),0.411,112,658,680,1457,84,618,708,1497
penguins_dataset_split_body\test\Not Tiki\IMGP0125.JPG,penguins_dataset_split_belly\test\Not Tiki\IMGP0125.JPG,no_detection_fallback,0.000,,,,,138,346,1242,1108
penguins_dataset_split_body\test\Not Tiki\IMGP0537.JPG,penguins_dataset_split_belly\test\Not Tiki\IMGP0537.JPG,yolo(conf=0.77),0.768,381,432,1018,1314,349,388,1050,1358
penguins_dataset_split_body\test\Olive\DSC_2621.jpeg,penguins_dataset_split_belly\test\Olive\DSC_2621.jpeg,yolo(conf=0.80),0.800,225,769,1160,1834,178,716,1207,1840
penguins_dataset_split_body\test\Olive\DSC_2680.jpg,penguins_dataset_split_belly\test\Olive\DSC_2680.jpg,no_detection_fallback,0.000,,,,,21,129,191,414
penguins_dataset_split_body\test\Olive\IMG_2324_box1.jpg,penguins_dataset_split_belly\test\Olive\IMG_2324_box1.jpg,yolo(conf=0.63),0.634,259,0,644,259,240,0,663,272
penguins_dataset_split_body\test\Olive\IMG_2892_box2.jpg,penguins_dataset_split_belly\test\Olive\IMG_2892_box2.jpg,yolo(conf=0.54),0.536,79,199,359,763,65,171,373,791
penguins_dataset_split_body\test\Olive\IMG_2908_box3.jpg,penguins_dataset_split_belly\test\Olive\IMG_2908_box3.jpg,no_detection_fallback,0.000,,,,,43,223,389,713
penguins_dataset_split_body\test\Olive\IMG_2945_box2.jpg,penguins_dataset_split_belly\test\Olive\IMG_2945_box2.jpg,yolo(conf=0.51),0.511,16,91,472,662,0,62,495,691
penguins_dataset_split_body\test\Parky\IMG_4324 copy.jpeg,penguins_dataset_split_belly\test\Parky\IMG_4324 copy.jpeg,no_detection_fallback,0.000,,,,,72,268,649,860
penguins_dataset_split_body\test\Parky\IMG_4338 copy.jpeg,penguins_dataset_split_belly\test\Parky\IMG_4338 copy.jpeg,yolo(conf=0.78),0.784,10,179,251,642,0,156,263,665
penguins_dataset_split_body\test\Parky\IMG_4360 copy.jpeg,penguins_dataset_split_belly\test\Parky\IMG_4360 copy.jpeg,yolo(conf=0.41),0.407,10,394,607,1356,0,346,637,1404
penguins_dataset_split_body\test\Parky\IMG_4374 copy.jpeg,penguins_dataset_split_belly\test\Parky\IMG_4374 copy.jpeg,yolo(conf=0.86),0.863,143,333,828,1396,109,280,862,1449
penguins_dataset_split_body\test\Parky\IMG_4385 copy.jpeg,penguins_dataset_split_belly\test\Parky\IMG_4385 copy.jpeg,yolo(conf=0.81),0.813,0,282,266,903,0,251,279,934
penguins_dataset_split_body\test\Parky\IMG_4388 copy.jpeg,penguins_dataset_split_belly\test\Parky\IMG_4388 copy.jpeg,yolo(conf=0.27),0.269,8,306,368,970,0,273,386,1003
penguins_dataset_split_body\test\Parky\IMG_4399 copy.jpeg,penguins_dataset_split_belly\test\Parky\IMG_4399 copy.jpeg,yolo(conf=0.47),0.470,133,0,533,366,113,0,553,384
penguins_dataset_split_body\test\Parky\IMG_4400 copy.jpeg,penguins_dataset_split_belly\test\Parky\IMG_4400 copy.jpeg,yolo(conf=0.62),0.616,180,201,429,652,168,178,441,668
penguins_dataset_split_body\test\Parky\IMG_4407 copy.jpeg,penguins_dataset_split_belly\test\Parky\IMG_4407 copy.jpeg,yolo(conf=0.28),0.284,30,51,110,206,26,43,114,214
penguins_dataset_split_body\test\Parky\IMG_4420 copy.jpeg,penguins_dataset_split_belly\test\Parky\IMG_4420 copy.jpeg,yolo(conf=0.62),0.620,110,157,326,490,99,140,337,507
penguins_dataset_split_body\test\Parky\IMG_4422 copy.jpeg,penguins_dataset_split_belly\test\Parky\IMG_4422 copy.jpeg,yolo(conf=0.72),0.724,117,128,515,580,97,105,535,603
penguins_dataset_split_body\test\Patrick\IMG_1062_box1.jpg,penguins_dataset_split_belly\test\Patrick\IMG_1062_box1.jpg,yolo(conf=0.67),0.673,138,352,697,1055,110,317,710,1090
penguins_dataset_split_body\test\Patrick\IMG_2162_box1.jpg,penguins_dataset_split_belly\test\Patrick\IMG_2162_box1.jpg,yolo(conf=0.65),0.647,59,266,377,846,43,237,393,875
penguins_dataset_split_body\test\Patrick\IMG_2256_box5.jpg,penguins_dataset_split_belly\test\Patrick\IMG_2256_box5.jpg,yolo(conf=0.55),0.554,124,72,438,624,108,44,454,652
penguins_dataset_split_body\test\Patrick\IMG_2262_box2.jpg,penguins_dataset_split_belly\test\Patrick\IMG_2262_box2.jpg,yolo(conf=0.58),0.580,32,181,449,877,11,146,470,912
penguins_dataset_split_body\test\Patrick\IMG_2280_box1.jpg,penguins_dataset_split_belly\test\Patrick\IMG_2280_box1.jpg,no_detection_fallback,0.000,,,,,53,70,477,224
penguins_dataset_split_body\test\Peapod\IMG_2862_box4.jpg,penguins_dataset_split_belly\test\Peapod\IMG_2862_box4.jpg,yolo(conf=0.62),0.615,103,219,384,777,89,191,398,805
penguins_dataset_split_body\test\Peapod\IMG_2878_box6.jpg,penguins_dataset_split_belly\test\Peapod\IMG_2878_box6.jpg,yolo(conf=0.49),0.490,151,143,511,871,133,107,529,871
penguins_dataset_split_body\test\Peapod\Pea pod5.jpg,penguins_dataset_split_belly\test\Peapod\Pea pod5.jpg,yolo(conf=0.39),0.394,132,0,507,271,113,0,526,285
penguins_dataset_split_body\test\Peapod\Pea pod8.jpg,penguins_dataset_split_belly\test\Peapod\Pea pod8.jpg,yolo(conf=0.64),0.644,101,437,449,890,84,414,466,913
penguins_dataset_split_body\test\Phineas\IMG_0034_box2.jpg,penguins_dataset_split_belly\test\Phineas\IMG_0034_box2.jpg,yolo(conf=0.58),0.585,80,224,302,653,69,203,313,674
penguins_dataset_split_body\test\Phineas\IMG_0036_box1.jpg,penguins_dataset_split_belly\test\Phineas\IMG_0036_box1.jpg,yolo(conf=0.44),0.443,72,100,369,561,57,77,384,584
penguins_dataset_split_body\test\Phineas\IMG_0536_box1.jpg,penguins_dataset_split_belly\test\Phineas\IMG_0536_box1.jpg,yolo(conf=0.46),0.459,134,243,442,710,119,220,457,733
penguins_dataset_split_body\test\Phineas\IMG_0581_box1.jpg,penguins_dataset_split_belly\test\Phineas\IMG_0581_box1.jpg,no_detection_fallback,0.000,,,,,57,98,513,315
penguins_dataset_split_body\test\Phineas\IMG_0784_box4.jpg,penguins_dataset_split_belly\test\Phineas\IMG_0784_box4.jpg,no_detection_fallback,0.000,,,,,31,149,282,477
penguins_dataset_split_body\test\Phineas\IMG_1505_box1.jpg,penguins_dataset_split_belly\test\Phineas\IMG_1505_box1.jpg,yolo(conf=0.41),0.412,425,350,1299,1466,381,294,1343,1522
penguins_dataset_split_body\test\Phineas\IMG_2285_box3.jpg,penguins_dataset_split_belly\test\Phineas\IMG_2285_box3.jpg,yolo(conf=0.66),0.656,159,203,610,915,136,167,633,951
penguins_dataset_split_body\test\Phineas\IMGP0164.JPG,penguins_dataset_split_belly\test\Phineas\IMGP0164.JPG,yolo(conf=0.69),0.694,143,488,764,1349,112,445,795,1392
penguins_dataset_split_body\test\Phineas\Phineas4.jpg,penguins_dataset_split_belly\test\Phineas\Phineas4.jpg,no_detection_fallback,0.000,,,,,151,154,1361,493
penguins_dataset_split_body\test\Phineas\Phineas6.jpg,penguins_dataset_split_belly\test\Phineas\Phineas6.jpg,no_detection_fallback,0.000,,,,,131,149,1186,478
penguins_dataset_split_body\test\Ping\IMG_0827_box5.jpg,penguins_dataset_split_belly\test\Ping\IMG_0827_box5.jpg,no_detection_fallback,0.000,,,,,26,77,234,246
penguins_dataset_split_body\test\Ping\IMG_0842_box6.jpg,penguins_dataset_split_belly\test\Ping\IMG_0842_box6.jpg,yolo(conf=0.72),0.715,188,300,485,867,173,272,500,895
penguins_dataset_split_body\test\Ping\IMG_0847_box7.jpg,penguins_dataset_split_belly\test\Ping\IMG_0847_box7.jpg,yolo(conf=0.69),0.685,144,366,579,1084,122,330,601,1104
penguins_dataset_split_body\test\Ping\Ping5.jpg,penguins_dataset_split_belly\test\Ping\Ping5.jpg,yolo(conf=0.72),0.722,161,180,727,1146,133,132,755,1194
penguins_dataset_split_body\test\Pong\ASC_2720.jpeg,penguins_dataset_split_belly\test\Pong\ASC_2720.jpeg,yolo(conf=0.61),0.615,982,868,1978,2787,932,772,2028,2840
penguins_dataset_split_body\test\Pong\Pong14.jpg,penguins_dataset_split_belly\test\Pong\Pong14.jpg,yolo(conf=0.85),0.854,263,363,706,985,241,332,728,1016
penguins_dataset_split_body\test\Pong\Pong16.jpg,penguins_dataset_split_belly\test\Pong\Pong16.jpg,yolo(conf=0.89),0.892,116,473,575,1099,93,442,598,1116
penguins_dataset_split_body\test\Pong\Pong4.jpg,penguins_dataset_split_belly\test\Pong\Pong4.jpg,yolo(conf=0.77),0.771,135,376,491,821,117,354,509,843
penguins_dataset_split_body\test\Pong\Pong9.jpg,penguins_dataset_split_belly\test\Pong\Pong9.jpg,yolo(conf=0.75),0.751,97,280,381,633,83,262,395,651
penguins_dataset_split_body\test\Rainbow\IMG_0797_box4.jpg,penguins_dataset_split_belly\test\Rainbow\IMG_0797_box4.jpg,yolo(conf=0.70),0.697,188,161,453,613,175,138,466,636
penguins_dataset_split_body\test\Rainbow\IMGP0430.JPG,penguins_dataset_split_belly\test\Rainbow\IMGP0430.JPG,no_detection_fallback,0.000,,,,,146,340,1319,1088
penguins_dataset_split_body\test\Rainbow\IMGP0559.JPG,penguins_dataset_split_belly\test\Rainbow\IMGP0559.JPG,yolo(conf=0.76),0.762,15,441,542,1487,0,389,568,1539
penguins_dataset_split_body\test\Rainbow\IMGP0565.JPG,penguins_dataset_split_belly\test\Rainbow\IMGP0565.JPG,yolo(conf=0.55),0.551,137,146,1281,1811,80,63,1284,1894
penguins_dataset_split_body\test\Rainbow\IMGP0585.JPG,penguins_dataset_split_belly\test\Rainbow\IMGP0585.JPG,yolo(conf=0.52),0.525,326,424,1502,1770,267,357,1502,1837
penguins_dataset_split_body\test\Rainbow\Rainbow3.jpg,penguins_dataset_split_belly\test\Rainbow\Rainbow3.jpg,yolo(conf=0.77),0.773,101,364,481,723,82,346,500,741
penguins_dataset_split_body\test\Rainbow\Rainbow4.jpg,penguins_dataset_split_belly\test\Rainbow\Rainbow4.jpg,no_detection_fallback,0.000,,,,,80,243,724,777
penguins_dataset_split_body\test\Robin\IMG_4338 copy.jpeg,penguins_dataset_split_belly\test\Robin\IMG_4338 copy.jpeg,yolo(conf=0.63),0.626,167,209,501,720,150,183,518,746
penguins_dataset_split_body\test\Robin\IMG_4340 copy.jpeg,penguins_dataset_split_belly\test\Robin\IMG_4340 copy.jpeg,yolo(conf=0.47),0.470,199,205,395,705,189,180,405,730
penguins_dataset_split_body\test\Robin\IMG_4391 copy.jpeg,penguins_dataset_split_belly\test\Robin\IMG_4391 copy.jpeg,no_detection_fallback,0.000,,,,,49,243,449,780
penguins_dataset_split_body\test\Robin\IMG_4402 copy.jpeg,penguins_dataset_split_belly\test\Robin\IMG_4402 copy.jpeg,no_detection_fallback,0.000,,,,,66,121,596,387
penguins_dataset_split_body\test\Ron_burgundy\ASC_2720 copy.jpeg,penguins_dataset_split_belly\test\Ron_burgundy\ASC_2720 copy.jpeg,no_detection_fallback,0.000,,,,,196,351,1768,1125
penguins_dataset_split_body\test\Ron_burgundy\ASC_2723 copy.jpeg,penguins_dataset_split_belly\test\Ron_burgundy\ASC_2723 copy.jpeg,yolo(conf=0.78),0.779,238,303,731,794,213,278,756,819
penguins_dataset_split_body\test\Ron_burgundy\DSC_2740.jpeg,penguins_dataset_split_belly\test\Ron_burgundy\DSC_2740.jpeg,yolo(conf=0.73),0.727,193,406,719,1266,167,363,745,1309
penguins_dataset_split_body\test\Ron_burgundy\IMG_0421_box1.jpg,penguins_dataset_split_belly\test\Ron_burgundy\IMG_0421_box1.jpg,no_detection_fallback,0.000,,,,,14,42,126,135
penguins_dataset_split_body\test\Ron_burgundy\IMG_0538_box1.jpg,penguins_dataset_split_belly\test\Ron_burgundy\IMG_0538_box1.jpg,no_detection_fallback,0.000,,,,,17,110,161,354
penguins_dataset_split_body\test\Ron_burgundy\IMG_0886_box4.jpg,penguins_dataset_split_belly\test\Ron_burgundy\IMG_0886_box4.jpg,no_detection_fallback,0.000,,,,,37,196,337,629
penguins_dataset_split_body\test\Ron_burgundy\IMG_1955_box2.jpg,penguins_dataset_split_belly\test\Ron_burgundy\IMG_1955_box2.jpg,yolo(conf=0.62),0.618,220,433,640,1046,199,402,661,1048
penguins_dataset_split_body\test\Ron_burgundy\IMG_1971_box1.jpg,penguins_dataset_split_belly\test\Ron_burgundy\IMG_1971_box1.jpg,yolo(conf=0.54),0.541,128,158,318,484,118,142,328,500
penguins_dataset_split_body\test\Ron_burgundy\IMG_2148_box2.jpg,penguins_dataset_split_belly\test\Ron_burgundy\IMG_2148_box2.jpg,yolo(conf=0.40),0.403,180,253,470,707,166,230,484,730
penguins_dataset_split_body\test\Ron_burgundy\IMG_3146.jpeg,penguins_dataset_split_belly\test\Ron_burgundy\IMG_3146.jpeg,yolo(conf=0.79),0.792,120,401,699,1126,91,365,728,1162
penguins_dataset_split_body\test\Ron_burgundy\IMG_3150.jpeg,penguins_dataset_split_belly\test\Ron_burgundy\IMG_3150.jpeg,yolo(conf=0.88),0.878,126,379,623,954,101,350,648,983
penguins_dataset_split_body\test\Ron_burgundy\IMG_3157.jpeg,penguins_dataset_split_belly\test\Ron_burgundy\IMG_3157.jpeg,yolo(conf=0.58),0.576,164,453,693,1227,138,414,719,1266
penguins_dataset_split_body\test\Ron_burgundy\IMG_3166.jpeg,penguins_dataset_split_belly\test\Ron_burgundy\IMG_3166.jpeg,no_detection_fallback,0.000,,,,,169,420,1525,1345
penguins_dataset_split_body\test\Ron_burgundy\IMG_3187.jpeg,penguins_dataset_split_belly\test\Ron_burgundy\IMG_3187.jpeg,yolo(conf=0.80),0.798,206,372,624,1109,185,335,645,1146
penguins_dataset_split_body\test\Ron_burgundy\IMG_3190.jpeg,penguins_dataset_split_belly\test\Ron_burgundy\IMG_3190.jpeg,yolo(conf=0.79),0.791,219,431,624,1208,199,392,644,1247
penguins_dataset_split_body\test\Ron_burgundy\IMG_3197.jpeg,penguins_dataset_split_belly\test\Ron_burgundy\IMG_3197.jpeg,yolo(conf=0.55),0.547,196,329,574,978,177,297,593,1010
